text,is_toxic
Vallaha şaka gibi bırakın ücretsizi ücretliyi alamıyoruz istanbul kale cent. Alişveriş Bayinizden 3satte tükeniyormuş vallaha insanın aklıyla oynuyorsunuzzzx,True
@USER @USER Yok tatlım biz seni tamamiyle ayırdık   bizim icin farklısın artık 😉,False
@USER Ee asiri yakisikli playboy olmasaymisik,False
Olsun. Kadınlarımız her alanda ön planda olmalı🙏🏻 Teşekkürler Atam💜,False
Ulan tam birine nefret beslicem hemen aklıma onunla mutlu olduğumuz anlar geliyor,False
"@USER Zamanı efektif kullanamamaktan şikayetçiyim,  öz disiplin sıfır tembellik had safhada işte böyle şeyler 😊",False
Tahmin edin kim doğum günümü “yeni yaşın senin kadar güzel geçsin” diyerek çıtayı allahuekber dağlarına çıkardı🤗,False
"Umudum kaldı gözlerinde   Kurtar beni ‘buradayım, gitmedim’ de",False
Ne dersen de bu halk o tekmeyi unutmayacak ve devran dönünce hesabını soracak,True
İki kuruş fazla kazanayım diye karekterimden kişiliğimden asla ödün vermem,False
@USER @USER Evlerin içi sivrisinek yuvası gibi.Birşey yapmayı düşünüyor musunuz ?,False
@USER İmitasyondur o eğer değilse adam kesin aldatılmış rip,False
Tamam zengin kız fakir adam oldu mu? 😊,False
Montaj ama hep bize doğru... önceki 25 yıl gibi,False
"Gece acıkınca akşamdan kalmış sarmaları yemek,sen ne muhteşemsin. Beni eve fırlatıın",False
"@USER Senden gelen baş göz üstüne,onda sıkıntı yok.Zaten beğenmesem (paylaşımlarını) takip etmem ama bu bildirim işi garip geldi,that's all,no offense pls:))",False
Uyursam seni görücem bana sarıldığını özledim diyişini duyacağım ve uyandığım da rüyaymış diye üzülüyorum. Sahi hiç gördün mü bu kadar özledin mi,False
"kendi zorba krallarını tövbeye çağırması gerekiyordu.16. yüzyılda Papa 15. Gregorius Doğulu Hıristiyan halkları Katolik yapma hareketi başlattı. Protestan misyonerler ise bu konuda daha yırtıcıydı. Bunlar Hıristiyanlık değil, mezheplerini ve kendi kültürlerini yayıyorlardı.",False
Durduk yere aklıma Özge'nin Sadık Murat Kolhanı SMK diye kaydetmesi geldi çok karizma hareket değil mi ya,False
Ah be Mustafa abi... Ne demek birşey çıkmaz . Sağlık abi bu . Hicbir şey çıkmazsa bile muhakkak birşeyler çıkar.,False
Sokak hayvanlarının mama kabını doldurmak ister misin? desen yeter! 😊,False
ARKADAŞLAR OY KULLANIRKEN LÜTFEN KONUMLARINIZI AÇIN!!,False
@USER yüzüne tükürmek isteyeceğin kişinin ayağına çağrılmak ve elini sıkmak zorunda bırakılmak kadar kahreden ne olabilir? Allahtan sabır diliyorum acılı aileye.,False
Geri dönücez kardeşim ELBET BİR GÜN..!,False
"Galatasay'ın Şampiyonlar ligi muhtemel rakipleri arasından benim tahminlerim.Peki ya sizin ki..,    #SampiyonlarLigi   1.Torba: BAYERN MÜNCHEN   2.Torba: BENFICA   3.Torba: LEVERKUSEN",False
Ya sen ne güzel bir çocuksun  🧒 pembe burun sana cevap veremez ama 😌 #Gülperi,False
Fenerliler genç yaşta kanser oluyor diye biliyorum ama 😅,False
Ben dediydim pancar yapmayı öğren yoksa evde kalacan ajsjsks,False
Ya bırak şimdi durduk yere gitti gitmedi tesisler için gitti arazi meselesi her boku üzerinize çekmeye nekadar meraklısınız dünya sizin etrafınızda dönmüyor bizi karalayamassınız sen kendi yönetiminin siyasi hareketlerine bak istersen hükümete kim yakın görüceksin?,True
Sana diz çöken erkek olmak için allaha dua ediyorum,False
Abe sende sordun dikkat et engellemesinler seni de ha 😉😉😉,False
Bize karışmaz ağam eğitimli hem önüne geleni devirir bizde ırahat ederiz😂,False
#DünyaŞiirGünü   Hoşçakal dedi   Duyduğum son güzel sözde bile    Kal diyordu en hoş haliyle.   Gel demezdi diyemezdi   Dese de ben gidemezdim   Sessizce öylece geldi ve gitti.   (Alıntı),False
Ah rüyalar ! Acıları tekrar gösterime koymasanız...,False
"Paslanmayan zincir, kırılmayan demir kapı yoktur. İntikam gecikir ama yaşlanmaz, artık gerekeni yapma vakti gelmiştir.",False
@USER @USER Bizde bu evreye geçsek diyorum güzelim @USER,False
Gelecek sene iyi bir planlama ve birkaç oyuncu eklentisi ile bu takım birseyler başarabilir inanıyorum ben.,False
Hiçbir şey olmamış gibi konuşmayı kesiyorsunuz. Bir gün içinde değişiyorsunuz. İnsanların iyi niyetini kullanıyorsunuz. Kısacası midemi bulandırıyorsunuz.,True
Sevgili senaristlerimiz duyun sesimizi miran gönülü boşasın artık😊😊😊,False
@USER Hepsi ve daha fazlası toprağım.,False
aslında ben seni uzaktan sevmişim...,False
@USER @USER Iy yarmissin gercekten kayseridemisiniz bende kayserideyim nasil ulasirim size yardiralim beraber,True
@USER bunu yaparsam gerçekten üzüleceğim telefon olur 😼,False
@USER @USER Fenerbahçe kap açıklamaların da neden hiç bir futbolcu alacağı yazmıyor ne kadar alacağı yazmıyor ama tabi onlar sizin kardeşiniz 😂😂UEFA Mail devam 😂😂,False
Teşekkür ederim arkadaşım durmak yok yola devam saygılar,False
"Çok seviyesiz yazıyorsunuz... Ben rüya yazmıyorum size! Bir hukukçu olarak, her an olabilecek, olması gereken bir durumdan bahsediyorum. Bırakın mesajımı biraz da Akpliler ve Erdoğan okusun. Herşeyi üstünüze almayın. Muhatabı başkası da olabilir. Lütfen!",True
ebeli ah vah etmek tahakküm etmek gauss zurnazen malul,False
Afiyat bal şeker olsun canım :),False
Güven..   Her zaman sizi üzücek birileri olacaktır.Yapman gereken insanlara güvenmeye devam etmek ama kime iki kez güveniceğine daha fazla dikkat etmektir.,False
@USER Terbiyeni takın sevmeyebilirsin kimse seni zorlamıyor ama saygılı olmak zorundasın eleştiri yaparken bile kaliteli eleştiri yapın terbiyesizlik değil....,True
Günaydıın cb shipperları engelliyor sanırım slxlslzns,False
"Olmak isterdim ama İstanbul,da değilim.",False
Rodriguesin yerine geleceğe yatırım olarak Ezequiel Barco pahalı geldiyse Brenner alınabilir. @USER @USER @USER,False
komik twitler begendiğime bakmayın ağlayarak favlıyorum,False
okulun ilk sandığına denk gelmişim bütün problemler burda muazzam,False
#FatihTerimİstifa bu tagı açanlar Fenerliler bakın hep onlar yazmış yedirirmiyiz ulan,False
kürt kesiminin gözleri büyük oluyor onu diyor djdjwjw,False
"Onlar da yarın çıkar aldatıldık, Kandırılmışız der olur,biter . Millet zaten saf nasıl olsa 😂 Başdakiler kandırıldı nasıl olsa.",True
abi bişey istedim saniyesin de oldu bundan sonra bana TANRI DİYORSUNUZ,False
Onlar ikiyüzlü zaten ama ağızlarını kapatmak devlete düşer. Yaparsın açıklamayı susturursun..,False
@USER Şarkıcı Yalının gercek adı Huseyindir,False
Merhaba nasılsınız İstanbul'da seçkin bir okulda öğrenciyim 21 yaşındayım dm atarsanız yüz fotografi atabilirim teşekkürler,False
@USER Her vahhabi ve selefi şiddet ve terör yanlısı değildir ama şiddet ve teröre meyillidir.,True
"Kimse göründügü kadar iyianlatıldıgı kadar kötü degildir,",False
"Dua "" Allah’ım! Senden bütün hayırlı işlerde sebat etmeyi ve doğruda kararlı olmayı istiyorum. Senden nimetlerine şükretmek ve Sana en güzel biçimde ibadet etmek istiyorum…"" (Hâkim, ""De’avât"", No:1872; İbn Hıbbân, ""Ed’ıye"", No: 935)",False
@USER @USER ben hep şöyle düşündüm   jk= taehyung hyung ama asla öyle olmadı XŞDEÜLFELDLDĞEŞ,False
"Çalmadılarsa, anandan babandan, doğmamış çocuğundan kul hakkı en acılı en gazaplı şekilde çıksın mı. Ne dersin ? 😉",True
saçımı toplasam kafam acıyo toplamasam gönül razı değil,False
Yarın vesikalık çektirmeye gidicem şimdi bu sıcakta nasıl makyaj yapıcam nasıl saçıma 230 derece ısıda maşa yapıcam hadi onu geçtim nasıl evden çıkıcam ?? Yaz ayı nefretimsin,True
@USER Şırdan dışında sakatat tüketmiyorum. Hatta bundan sonra şırdan dışında herhangi bir besini de kabul etmiyorum. Bu bir şırdan orucudur. Burdan Adanalı yetkililere sesleniyorum. Bayilik vermezseniz burada öleceğim,False
@USER Aww yerim 💜💜💜 alınmam yaa ben ben kendimle dalga geçiyom herkesin yanında gsgdhhddhfh hatalarımı anlarım,False
Cezaevleri değil eski hükümlüler için fabrika istiyoruz 📢,False
@USER @USER Çevre yolu şu an için acil kan değil daha önemli ve elzem şeyler var,False
olmayı isteyip olamadığınız hayvan için yaranıza parmak bastığımdan dolayı ben sizden özür dilerim..,True
@USER @USER @USER @USER @USER @USER @USER Gjgjl yeni dizisinde aşcı o yüzden istemek hakkımız diyorum 😂,False
@USER 177 25 80 aktifim büyük sevenler (19cm)kilolu bayanlar ciflere eşlik ediyorum tecrübeliyim travesti ler ilgilimi çekiyor yer ayarlarım foto şart  canim😘SKYP TEYİT IÇIN  guvenberk19cm@gmail.com,False
"Öne geçince ‘hehehehe tamamdır bu iş’ ciddiyetsizliğindeki futbolcuları gördükçe sahaya girip,tekme tokat dövüp “topunu oyna amk müptezeli” demek istiyorum.",True
@USER @USER Baya beklediler Reyes'ten kötüsünü bulabilir miyiz diye sonunda buldular,False
Duygusuzlaşıyorum ve bu beni mutlu ediyor.,False
Sınanmadıgınız bir acı uzerine konuşmak her zaman kolaydırTarik Tufan,False
"Okuduğum kitapların çoğunda insan hayallerinden, hayattan istediklerimizden bahsediliyor. Bu kitapların yazarları hep aynı noktada birleşiyorlar ki devirleri farklı. Bence güzel bir tez konusu olur.",False
"cok zaman kaybettim,cok zaman ve biraz ümit,Yaþamak galiba bu,",False
@USER Sevgili hocam bir İslami tv kanalında siyer dersi yapsanız da daha çok istifade etsek,False
"Fazla abartmayın cünkü yerlere göklere sıgdıramadıgınız aşkbir gün bir hoşcakala sıgacak,D, Noel",False
Bir derdim var ne olduğunu bilmediğim. Dermanını arayamıyorum. Değişik ruh hallerinde değişik zamanlardayım.,False
"@USER Gerçek gibi gelmiyor ama gerçekten geri dönüyorgkdjgkdfgdfg Chae Soo Bin ile başrolleri paylaşıyorlar inşallah çok, çok güzel bir dizi olur ve reytingleri uçar 🤩",False
Çay bardağında Bırakılan dudak payı Kadar bile Uzak kalamam Gözlerine Yakın olsun isterim Ellerime ellerin,False
"Rus Çarlığı, Büyük Britanya İmparatorluğu ve Osmanlı İmparatorlu ve Abhaz - Kafkas soyluları, sürgün ve katliama ortaktır. Soykırım demek, iddia ve ispat gerektirir, o yüzden tarihi zorlamak anlamına gelir.",False
@USER Şu gözlüğü bana hediye etsene ya bacanak,False
Gidince dönüşler.iptal ey iman etmeyenler tadın o inkar ettiğiniz acıklı azabı gibi şiddetli azap olacağını anlatan ayetler var 1400yildir hükmü dünya üzerinde geçerli bir dini inkar ederseniz dusunmezmisiniz diyor oku oku biraz oku,True
Git soğuk duş al knk,False
Hafta sonundan önce gayet kaliteli bir bilgi,False
aşk yalan inanmam benim adım çapkın kız,False
Kop gel bildiğin ne varsa kop gel gözüm yok para pulda yalnız sanadır bu hasretim,False
bu dünya turu yapanlar evlerine gelince boşluğa düşmüyorlar mi ya ben bakkala gidip gelsem direk düşüyorum,False
Polar olan her şey inanılmaz güzel değil mi ya,False
Günaydın sabah sabah tahir ve zuhre askini okudum yine asik olmak istedim.istedum ama yapamadım ustune gül koklayamadim denedim ama olmadi,False
@USER @USER İmamın konuşma özgürlüğü yok yanlış veya doğru fikrini beyan edenlerin başında neler geldiğini hepimiz biliyoruz davul bizim sırtımızda tokmak başkasının elinde,False
Az önce arabasıyla yol soran bi ablaya sırf sorduğu yer yolumun üstü diye kendimi bıraktırdım. Ben dünyanın en fırsatçı insanı olabilirim. Kendimden korktum,False
@USER Ablam eniştemin 2 katı maaş alıyor aralarında senin benim param yok enişte maaşı aldığı gibi ablama teslim ediyor ablam çocuk oldumu enişteme işi bırakıp çocuğa bakarsın diyor adam tm diyor,False
"@USER @USER @USER Çok güzel yazdın, ellerine sağlık.",False
"Hocam işte bu yüzden değerlendirme için demokrasi, özgürlük, fikir ve hürriyet gibi heryana dönen değerler ile değil özbe öz bize ait olan dini, insani ve vicdani değerler ile tartmalıyız herkesi ve her olayı.Şaşmaz Anadolu irfanından ayrılmazsak kimse sıvışamaz bizden.",False
Takım arkadaşları anılı gaza getiriyor. Gaza gelme anıl haksızsan özür dilemen lazım,False
eger hayata yeniden başlayabilseydim yine aynı şekilde yaşamak İsterdim yalnızca gözlerimi biraz daha fazla acarak,False
"zaman her şeyin ilacıdır derler, yara ne kadar derindeyse tekrar bir bütün olmak o kadar zorlaşır",False
"Bu nasıl bir soru hocam, tabi ki yok.",False
"Markovic ile,devam,edilecek bence. Sistemine,uygun oyuncularla daha,iyi olabilir.",False
Aslında yurt dışından da şaTakılanlar a destek gelse iyi olurdu ımızOlanıİstiyoruz,False
"@USER Zaten olmuyor, görüyoruz ki aradaki lig farkı gençlerin Konyaspor’da oynama şansını yok denecek kadar azaltıyor.    Ben şahsen 2. Ligden bir oyuncumuzun gelip Konyaspor’un oyuncusu olacağını sanmıyorum, sistem’in olmadığı takımlarda imkansız bu durum.",False
@USER @USER Sizi istemiyoruz #kademorgtr #hsulealbayrak #ZehraZumrutS #SalihaOkurGmr #ailevecalisma #AvOzlemZengin #İstanbulsözleşmesiniptaledilsin Ailemden cekin ellerinizi,False
kaybolmakta çok tuaf şey lan  yolu bulamıyorsun çıkış netarfaydı .,False
@USER dm lütfen konuşalım tanişalim mesaj at lütfen konuşalım tanişalim,False
@USER Nasıl zor biliyor musun taymda birsürü ananı sikim eren görüyorum bana sanıyorum sonra Galatasarayın maçı geliyor aklıma rahatlıyorum,True
Yine serumsuz mosmor bir kolsuz geçirmedim çok şükür 🙋🏼‍♀️,False
"O kadar çok ‘yürek ekmişsinki’ yeryüzüne   O kadar çok ‘sende birleşen’ dilek akıp sel olmuş gündüzüne    O kadar çok ‘üzgünün varki’ ardından sana ulaşmayan      Her bir göz, sende hasret    Her bir kalp, sende atmış   Her bir sevda, sende çoğalmış      Güle güle.   Işığın çok bize.   #neslicantay",False
Resmen aklımızla dalga geçtiler bu akşam,False
ilk iki cümle net nihal ziyagil sinirlenmesi,False
ibb nin bütçesinden tarikat ve cemaatlere sahip dernek ve vakıflara katrilyonlarca para verilmiş yıllarca. diyanette bu vakıf ve derneklere devletin bütçesinden devasa miktarlada para aktarıyor. o yüzden çoğalıyor . diyanet ve tarikatlar içiçe sefa sürüyor bizim paralarla,False
@USER Şimdi bi şey yazardım neyse sen anladın,True
#chp böyle kötu muhalefet yaparsaniz demokrasi de gider cumhuriyet te gider atamizin butun biraktiklari da gider bagira cagira alacak #isbankasi ni haberiniz olsun,False
"Aynaya bakıyoruz karşımıza sürekli tipsiz ülkücüler çıkıyor. Ne kadar hayvan, tecavüzcü, hırsız ve eroincu varsa ülkücü. Eğitim onlar için ulumak olmuş. Ee iyi uluyanlar ama sizde doğruya doğru!",True
Allah için gelmesede gidin silah zoruyla alın yeter kardeşim be ne falcao ymuş 3 aydır kafamızı yediniz televizyon izlemez olduk !,False
@USER GERÇEKTEN HAYVAN OLAN O MÜKEMMEL MASUM CANLILAR DEĞİL. ONLAR MÜKEMMEL BİR CANLI HAYVAN OLAN BU TARZ OROSPU ÇOCUKLARI,True
Bugün HDP aynı şekilde herhangi bir adaletsizlige karşı suskun olmayı tercih etmiş olsaydı biz HDP'yi daha sert bir şekilde elestirecektik.      Bu dakikadan sonra ne KK nede CHP MKYK'si nede herhangi bir CHP'li bize hak hukuk adalet eşitlik söyleminde bulunmasın..,False
Bu haberler ilk değil pek şaşırmıyorm ve nedense hiç sekmiyor bu tipler akrabalarımız bizi görüp çoçuklarına iğrenerek söylüyorlar bak alkol alıyor diye ve aynı kişi çoçuklarını gidip bu pisliklere emanet ediyor sonuç bu. İğreniyorum bunlardan nesilleri tükenmiyor.,True
@USER  düşmanının en cok  korktugu şeyleri ögrenmek icin seni korkutmak icin kullandıklarına bak,False
Cenk Tosun ve Şenol Güneş sayesinde sahada 10 kişi ve forvetsiz oynadık,False
@USER ayar favi attim iste askim anlamazsin diye ayar mentionu da attim hatta,False
Babür İmparatorluğu cizye ve benzeri bütün vergileri kaldırıp diğer dinlerin aristokrasisini asimile etmeden sarayın ve bürokrasinin bir parçası haline getiriyor Osmanlı'dan başka bir şey duymamış cahiller Osmanlı çok-kültürlülüğü diye konuşuyor.,True
bazen insanlar da ikiye ayrilir yaninizdakiler aklinizdakiler,False
Bu isteğinizden haberim yoktu Seyda Vefat edene zihni berrak konuşması akıcı idi,False
@USER @USER Özel okulda okumak ne zamandan beri mağduriyet acaba?,False
@USER Yok ilk zamanlar hogwarts’da tuvalet yokmuş buldukları yere yapıp sonra kaybetme büyüsü yapıyolarmış.,False
@USER @USER Ne için söylüyorsun totoş terim,True
2 ay once iptal ettirdigim hizmetten sonra bu ay 2 aylik fatura gelmis. Fax i gondermistim ulasti onayi ise elimde. Bana acil ulasin bu faturayi asla odemeyecegim. Eren Nacak 344 940 06 84,False
Buradaki Genç kanı kaynayan yeni nesil Galatasaray lı kardeşlerimiz 96da Ali samiyende fenere 4-0yenildiğimiz maçı görse varya iyiki sosyal medya ozaman yoktu,False
"Nusret karikatürü gibi bir karakter, böyle trans halinde ağır çekimde et kesmeler falan. anladığım kadarıyla da kendi ürettiği etleri deneye deneye çok et yemekten anal fissür sahibi olmuş, bir yamuk duruyor.     #ufaktefekcinayetler",True
